SeqNO,text,hashtags,comments,likes
304,"A watercolour of my idea and design from earlier. Captain Princess is a character my 3yo daughter invented and this my idea of her. In a world where gender stereotyping is constantly being discussed I love that this is who my daughter created and I think she's a healthy balance. She's a girl who loves wearing pink and princess clothes while playing superheroes, kicking ass and getting muddy playing in the woods. 
I'll find out what the most important person thinks when she finishes nursery shortly but what do you guys think? I'm thinking of selling it as a print.
#princess #hero #superhero #heroes #daughter #girl #female #femalesuperhero #genderstereotype #genderstereotyping #feminism #strong #play #playtime #art #doodle #watercolour #painting #print #sketch #character #identity #create #creativity",genderstereotype,|@king_deverro Thank you!,13
305,"Just looking at the music, do you think this is a guy's pandora or a girl's? I know there are non-binary genders, but I want to see who thinks it's male or female. Let the Gender stereotype experiment commence!! #genderstereotype #male #female #non-binary #socialexperiment #pandora",genderstereotype,|Guys pandora radio,4
306,I set up the 'ride' Miss 2 is helping them take turns and practice waiting waiting #goldieblox #turn #waiting #patience #ride #girlsinSTEM #genderstereotype #toysforgirlsandboys #fun #playbasedlearning #engineer #building #notjustaprincess,genderstereotype,|@goldieblox|#bloxstar,4
307,And more cupcakes. For a colleague about to have a baby. I used blue cases so no one would get confused #genderstereotype #cake #baking #cupcakes,genderstereotype,|Great picture you have there ! (:|Thanks @bennydannyphotos 😊,16
308,#rideordie #gangsterpony #gangsta #mylittlepony 😝😝😝 #boyardeart specialises in re contextualising #popularculture and #genderstereotype in #iconic imagery and people I #mashup #highArt with #lowArt turning it back into High Art. If you want an original #boyardeart piece 📧boyarde@boyarde.com / boyardem@yahoo.co.uk for serious enquiries. #cartoon #icon #legend #popart #instaart #instadrawing #instacomic #retro #rainbow using #angelusshoepolish from #angelusdirect 👍🎨❤️👜✌️😘🌈🌈🌈🌈,genderstereotype,"|😍😍😍😍 love it|@sally_anne_w ❤️ I kinda just love this|@gigihadid @bellahadid|@nindahippy rainbow dash!|Boyarde this is amazing xx|My god @chipwilkison|@buyorbyeee 😭|😱 💘💘💘|💖💖💖💖💖💖💖|@maialzain|@missvvonderful obsessed|@meruart vahi vahi|@boyarde love this B!! Very cool!!|@boyarde btw. I have a prada that I'm about to start painting, after I'm done, should I re-varnish the whole bag or just the area I'm painting?? I suppose the whole thing so it's the same and even??? 😕🙈 xx|@ananda__m @buyorbyeee I hope you are both good x ❤️💋👍|@mycustomkicks he he ride or die horsies! 😜✌️|I've never wanted something so badly in my life!!!!|@mycustomkicks it depends what look you want. I only varnish my artwork with a ""bleed"" area around it, it makes the artwork pop out but I use a satin finish. You can varnish the entire bag if you want but it may end up all looking a bit too shiny! 😜👜|@luna_sf 🐥|@boyarde thanks B! Appreciate ur help! 👍😉 - we still have to arrange a meet up. Would be nice to throw ideas around with you x|Ou então essa da pôneilândia @akconill... Qual prefere? 👍|💞 @bonniemckee girl!!!! I wish I could buy this for u!!! It's so perfect 💛💙💜💚❤️|@emilypony  you need this?|Very cute!! 😱😱 @styledintheheartland|@thomazazulay|@piaweda Follow|@jalandryyy dude look at the detail in all of these. So bad ass.|@jasmine_son_of_jack ride or die. Bad ass my little ponies.|@x11aan awesome. My little ponies meets gagaks. 2 of your favourite things!|@kelllifer|@kelllifer|@emmascalero|@weilynloh|@mineralgirlwaters !!!!|@mike_commons|@farah27fa check this out|Wow!!! I want one @micheleli 🌈💕|@ticivenancio minha 🙋",228
309,#genderstereotype #funny #true #girlstoys #boystoys #parenting #kids #children,genderstereotype,|👌,27
310,"I still hold a bit of a grudge towards mcdonalds after the way the hateful old women treated us at the Ronald McDonald house over Piper's birthday almost 5 years ago. We only even go there for happy meals because she likes their toys. Why begrudge my child the ""boy"" toy just because she has a fucking vagina?!",genderstereotype,|#genderstereotyping #genderstereotype #girlscanlikespidermantoo #ridiculous #stillpissed #mcdonalds #americangirldolls #spiderman #marvel|Well that's just lack of intelligence! How hard is it to understand that kids have a choice! Shouldn't matter the gender!,5
311,"I think it's hard somedays, when you don't wear your hair long, or put on lots of make up, to believe you are pretty. When you wake up and throw on jeans that give you love handles and you can't bear to look in the mirror more than long enough to see your makeup isn't smudged, because you are ashamed, or frightened of what you will see, it's sad. I've been convincing myself for years, as have my friends and their boyfriends, that if they don't look a certain way they can't be worth spending time with, spending their lives with. @mssheena143 posts a #selfie almost everyday, and they are lovely. So as much as I dislike the selfie craze, some days you just need a little push to know you can be as stunning as you are in your dreams. Some days you gotta push yourself. #rant #CrazyLadyOnTheInternet #genderstereotype #demeyes #beauty #beautifulpeople #bedtime",genderstereotype,|Aweee I loved that! I miss you!|I miss you too!!!! Hopefully next time I'm home there is time to see you <3,5
312,"When one is bored at night, do grocery shopping #genderstereotype #manjob",genderstereotype,|**hungry. Not bored,6
313,She said it would be fun to add some...colour... Yeahhhhh...>.> #boots #GenderStereotype #workboots #steeltoes,genderstereotype,|Nice,2
314,#sexistsign #genderstereotype,genderstereotype,"|Or just what's more likely. Men don't go grocery shopping, we much prefer delivered food.",1
315,#lol #genderstereotype #abolished,genderstereotype,"|Lmao!!! Dude, I believe he would win #WhiskerWars|Omg probably! He'd be pretty darn hard to beat|@agburrygames|@aeonstwilight",15
316,It's so...Clean.. ✨😂❤️#proud #4hours #nonstop #genderstereotype #butiloveit #peaceful #zen #warm #room #design #packingforcollege,genderstereotype,|I almost can't recognize it 😮👍,23
317,"#happybirthday Connor! Being your mommy is a challenging blessing! Here's goodbye to 3 and hope that 4 will be easier! p.s. Yes that is a #pink scarf, we don't #gendersteriotype around here <3",genderstereotype,|#genderstereotype I char spell lol,9
318,How could i resist? #5dollarsplurge #h&mkids #rollingstones,genderstereotype,|#boyssection #genderstereotype,7
319,#genderstereotype #bridestereotype #nope,genderstereotype,|💪👌💃|I love you,15
320,I only date the prettiest that are pretty and smart like Penelope #genderstereotype,genderstereotype,|i date pretty boys 2 |@arnoldspirit10  thats gay|im a girl|Weirdos,6
321,To all my friends; who wants to come see this with me? I guess #harkins is releasing it out earlier at 10pm Thursday night. So that means I'm buying my tix tomorrow!!! #fastandfuriousVI #FF6 #DomToretto #cars #muscle #allamerican #mechanic #fugitive #exconvict #streetracer #mia #Jack #Brian #Leti #Romn #Han #Vince #Gisele #Tej #Omar #Leo #Leon #Jesse #Cara 70 Dodge Charger R/T,genderstereotype,"|Come with me @flavianog I think I'm going at this alone tomorrow cause everyone is like ""we will see of I can go"" @shawnnvu you want to come with us?|Say what you get to go out with Shawn but not with me. #genderstereotype|Thanks for the invite but I can't cause I work early tomorrow, I heard the movie is pretty good|Thanks for the invite but I can't cause I work early tomorrow, I heard the movie is pretty good|No problem bro I heard the same thing hopefully it doesn't let down.",8
322,Yeah I'm using a #pink bed...what's it to ya? Don't judge! #beagle #beagleinabed #genderstereotype,genderstereotype,"|Watson, I had to look twice. Assumed that was Shirley!|TOTALLY KIDDING! Lol no judging here!|Nah not here either a bed is a bed , Monty likes ""their"" pink bean bag @amgu29|No shame! Looks comfy :)",46
323,#sandwichtime #boyfriend #genderstereotype #makemeasandwich #housewife,genderstereotype,|#cookhimasteak,4
324,He's watching on my phone because Daddy is playing #MarioKartWii on the TV and someone (my little brony) broke his TV.,genderstereotype,"|#mylittlepony #mylittlebrony We don't #genderstereotype here, he is allowed to watch and play whatever he wants. He plays with trucks,  he likes play cooking and house. He watches ponies and spiderman and everything in between.",4
