SeqNo,text,hashtags,comments,likes
44,"This summer at @refinery29 ‘s NY offices we used a game from the Brazilian theater form called Theater of the Oppressed, to help participants better understand power; how it moves, changes, and feels. Bringing arts approaches to our trainings allows us to deepen the work. For a moment we can take ourselves out of our heads and into our bodies and hearts, allowing us to create possibility and receive information through new pathways. .
.
#sexualharassmentprevention #equitydistribution #equityandinclusion #diversityandinclusion #dei #workplaceharassment #theater #arts #artsbasedcurriculum #artsbasedlearning #theateroftheoppressed #powerdynamics #systemicpower",workplaceharassment,|😍😍😍|Thanks for the love!,35
45,"Our latest blog, ""When Can I Claim Constructive Dismissal As A Result Of Workplace Harassment?"" (☝🏻Link in Bio☝🏻)
.
.
.
.
#workplaceharassment #wrongfuldismissal #employmentlawyer #employmentlaw #lawblog #lawfirm #toronto",workplaceharassment,|👏👏👏|👏👏👏,5
46,"😡😡😡. Do you follow us on Facebook? Same name, different platform✨",workplaceharassment,"|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|VERY illegal, disrespectful and uuuuggghh people please get it together!!! 😡 WHY??? WHY DOES ANYONE THINK THEY CAN DO THAT?? See, that's why you can catch these hands too!!! In Jesus Name...of course.😡😡😡",6
47,"October is National Safe Work Month! Employers and workers across Australia are encouraged to improve and raise awareness about work health and safety.

I'll be sharing valuable insights and tips throughout this month to help you to ensure that you, the members of your team, and your organisation are putting health and safety first.

Stay tuned and stay safe!",workplaceharassment,|#melbournebusiness #sydneybusiness #perthbusiness #brisbanebusiness #bullying #bullyingawareness #workplacebullying #workplaceharassment #keynote #keynotes #keynotespeaker #keynotespeakers #guestspeaker #guestspeakers #speakerscircle #professionalspeaker #businessevent #businessevents #corporateevent #corporatevents #sydneyevents #melbourneevents #nationalsafetymonth #brisbaneevents #publicspeaker #publicspeakers #workplaceculture #endbullying #businessculture #safetymonth,7
48,Staring into the face of greatness... all cred to @brigchiv 😂📸💁🏼‍♀️ #insidejokes #workplaceharassment #laughs #humpday,workplaceharassment,|I can't. Stop. Laughing...!!! 😂😂😂|🤣🤣,17
49,"For our #motivationmonday we are reflecting on our impact in September because we truly traveled the globe to get our message out! We reached over 5,635 individuals in Washington, Virginia, Japan, Rhode Island, Georgia, Washington D.C., Florida and New York with a whopping tally of 36 performances. Within these communities we tackled difficult topics such as Workplace Harassment & Sexual Assault. We also debuted a new program on Suicide & Mental Distress. Thank you to all of our spectacular teams for your hard work, time and the true dedication you have for our mission.",workplaceharassment,|#makeadifference #mentalillness #sexualassault #workplaceharassment #family #monday #motivation #performanceart #performance #perform #active #socialactivism #makeachange #change #america #world #spectacular #travel #worldwide #unitedstates #airlines #suicideprevention #awareness #abc7eyewitness,26
50,Just me?,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|Me too 😂|😂|😢,53
51,🎯,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|😢|This is so true 🤦🏼‍♀️🙄|So sad but true...,45
52,"Here in the United States,  if you work for an employer who has less than 25 employees, the law DOES NOT protect you against sexual harassment in the workplace. #metoo #ichoose #idecide #harassment #sexualharrassment #workplacebullying #retaliation #workplaceharassment #discrimination #employment #workplace #culture #workplaceculture #wrongfultermination #complacency #humanrights #womensrights #standup #speakup #takeaction",workplaceharassment,|That is bull shit. Wow.,13
53,Happy Saturday 😂😂,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination,25
54,"What a joyful conversation about so many incredible topics! Listen now to #HealMeToo Podcast Episode 10 on Working Intersectionally to Speak Out, Create Change, Dance Blind & Heal, with a panel of artists from the @healmetoofest ""Self/Worth Variety Show."" <3<3<3 @raquelalmazan @heyliger_yvette @believeinmaybe #KrishnaWashburn & @micaela_mamede (and missing the company of our fellow artists from the show @glennmarla, @thezmab & @glamourgirlnextdoor) •
Listen on all your favorite platforms •
•
🍏 >> bit.ly/hm2-010",workplaceharassment,"|#Intersectional #Immigrant #Undocumented #RacialJustice #Race #Disability #Blindness #Gender #Transgender #GNC #Nonbinary #Whiteness #Privilege #sexwork #StripperShoes #Healing#MeToo #CancelCulture #Feminist #SexualViolence #WorkplaceHarassment #Coercion #Assault #ChildhoodSexualAbuse #Survivor #metoo|Perfect timing, Hope! @woma.nyc is officially launching next week! #thankyouforhavingme",8
55,"What a joyful conversation about so many incredible topics! Listen now to #HealMeToo Podcast Episode 10 on Working Intersectionally to Speak Out, Create Change, Dance Blind & Heal, with a panel of artists from the @healmetoofest ""Self/Worth Variety Show."" <3<3<3 @raquelalmazan @heyliger_yvette @believeinmaybe #KrishnaWashburn & @micaela_mamede (and missing the company of our fellow artists from the show @glennmarla, @thezmab & @glamourgirlnextdoor) •
Listen on all your favorite platforms •
•
🍏 >> bit.ly/hm2-010",workplaceharassment,|#Intersectional #Immigrant #Undocumented #RacialJustice #Race #Disability #Blindness #Gender #Transgender #GNC #Nonbinary #Whiteness #Privilege #sexwork #StripperShoes #Healing #MeToo #CancelCulture #Feminist|#SexualViolence #WorkplaceHarassment #Coercion #Assault #ChildhoodSexualAbuse #Survivor #metoo|💪💪💪,21
56,I finally have a personal page 😩 Follow me @msworktowerk ✨,workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination,19
57,"Gotta have a plan.

These are some of the immediate ways I intend to start my journey to leaving my 9-5.

Some of these things I’m already doing, some I’m still working on.

How are you working toward your goals?",workplaceharassment,|#job #bookstagram #book #bookshelf #bookclub #professionalwomen #professionals #business #businesswoman #businessbabe #businesswomen #boss  #bossbabe #workplacebullying #workplace #workplacewellness #workplacediscrimination #workplaceharassment #womenempowerment #womensupportingwomen #blackgirlmagic #blackgirlsrock #essence #career #careeradvice #careerwoman #motivation #bullyingawareness #discrimination|Stay motivated 💯. Much success.,10
58,"Enhance your workplace culture by being a great and proactive leader!

Make special mention of outstanding respectful behaviour and outcomes when you see or note them.

Acknowledge them in meetings, emails or other forms of communication to ensure your team knows you place great importance on a respectful culture.",workplaceharassment,|#melbournebusiness #sydneybusiness #perthbusiness #brisbanebusiness #bullying #bullyingawareness #workplacebullying #workplaceharassment #keynote #keynotes #keynotespeaker #keynotespeakers #leadershiptip #guestspeakers #leadershiptips #professionalspeaker #leadershipcoach #businessevents #businessleaders #corporatevents #sydneyevents #melbourneevents #perthevents #brisbaneevents #publicspeaker #publicspeakers #workplaceculture #leadership #bullyingprevention #eventspeaker,14
59,"@siopofficial has some great information for #smarterworkplace month, including video presentations on a variety of topics by top experts.
.
Link in bio: siop.org/Business-Resources/Smarter-Workplace-Awareness
.
#bigdata #worklifebalance #workplaceharassment #agileorganization #gigeconomy #virtualteam #telecommuting #workplacediversity
.
.
.
#organizationalpsychology #iopsych #iopsychology #workpsychology #industrialpsychology #industrialorganizationalpsychology #businesspsychology #occupationalpsychology",workplaceharassment,|@shurennn @suvdann @nomun.aa,40
